system:index,area,landcover,grid,.geo
1_1_3182_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32059952537223,30.528840688924085]}"
1_1_3183_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38527822582884,30.473145141308674]}"
1_1_3184_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33676920048639,30.465958619035717]}"
1_1_3185_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45804176384252,30.452483889773923]}"
1_1_3186_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46702491668371,30.371635514203167]}"
1_1_3187_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33946414633874,30.455178835626285]}"
1_1_3188_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47241480838844,30.449788943921565]}"
1_1_3189_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23076799696028,30.584536236539495]}"
1_1_3190_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39156643281767,30.453382205058045]}"
1_1_3191_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51553394202617,30.437212529943892]}"
1_1_3192_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5352968782768,30.445297367500967]}"
1_1_3193_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43468556645541,30.454280520342163]}"
1_1_3194_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37899001884,30.494704708127543]}"
1_1_3195_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2595140860521,30.55579014744767]}"
1_1_3196_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36012539787349,30.53692552648116]}"
1_1_3197_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53170361714032,30.42643274653446]}"
1_1_3198_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37988833412412,30.53692552648116]}"
1_1_3199_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2729888153139,30.510874383241692]}"
1_1_3200_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4661266013996,30.382415297612603]}"
1_1_3201_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37629507298765,30.485721555286347]}"
1_1_3202_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32059952537223,30.47943334829751]}"
1_1_3203_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23705620394911,30.546806994606474]}"
1_1_3204_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42929567475069,30.48033166358163]}"
1_1_3205_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34575235332758,30.52345079721937]}"
1_1_3206_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3331759393499,30.508179437389334]}"
1_1_3207_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23885283451736,30.553095201595312]}"
1_1_3208_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.24154778036971,30.550400255742954]}"
1_1_3209_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46702491668371,30.435415899375652]}"
1_1_3210_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52721204071972,30.391398450453796]}"
1_1_3211_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52092383373089,30.440805791080372]}"
1_1_3212_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42660072889834,30.539620472333517]}"
1_1_3213_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36282034372584,30.492009762275185]}"
1_1_3214_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42300746776186,30.54051878761764]}"
1_1_3215_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42121083719361,30.49829796926402]}"
1_1_3216_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20112359258434,30.545010364038234]}"
1_1_3217_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38887148696531,30.492908077559303]}"
1_1_3218_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29724332798513,30.492908077559303]}"
1_1_3219_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47690638480903,30.38421192818084]}"
1_1_3220_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20651348428905,30.60968906449484]}"
1_1_3221_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52541541015148,30.42194117011386]}"
1_1_3222_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38976980224943,30.53692552648116]}"
1_1_3223_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43558388173953,30.511772698525814]}"
1_1_3224_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28287028343921,30.504586176252857]}"
1_1_3225_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51463562674205,30.41834790897738]}"
1_1_3226_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40324453151122,30.51985753608289]}"
1_1_3227_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4661266013996,30.38511024346496]}"
1_1_3228_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2684972388933,30.553095201595312]}"
1_1_3229_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52541541015148,30.42283948539798]}"
1_1_3230_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21459832184613,30.545010364038234]}"
1_1_3231_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29454838213276,30.5387221570494]}"
1_1_3232_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2864635445757,30.527044058355845]}"
1_1_3233_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39156643281767,30.45877209676276]}"
1_1_3234_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35383719088465,30.453382205058045]}"
1_1_3235_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.48768616821846,30.414754647840905]}"
1_1_3236_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21639495241436,30.551298571027072]}"
1_1_3237_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37449844241941,30.491111446991063]}"
1_1_3238_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33048099349755,30.527942373639963]}"
1_1_3239_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51912720316264,30.41834790897738]}"
1_1_3240_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26759892360919,30.63124863131371]}"
1_1_3241_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27388713059801,30.51806090551465]}"
1_1_3242_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20651348428905,30.613282325631317]}"
1_1_3243_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4113293690683,30.474043456592792]}"
1_1_3244_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31970121008811,30.49650133869578]}"
1_1_3245_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47421143895667,30.40936475613619]}"
1_1_3246_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20292022315257,30.6078924339266]}"
1_1_3247_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18136065633371,30.620468847904274]}"
1_1_3248_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42929567475069,30.460568727331]}"
1_1_3249_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42570241361422,30.53512889591292]}"
1_1_3250_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42210915247773,30.509077752673456]}"
1_1_3251_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43288893588718,30.505484491536976]}"
1_1_3252_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38707485639708,30.490213131706945]}"
1_1_3253_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20471685372081,30.562976669720626]}"
1_1_3254_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38617654111296,30.489314816422826]}"
1_1_3255_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46073670969487,30.44619568278509]}"
1_1_3256_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.45894007912663,30.43990747579625]}"
1_1_3257_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37449844241941,30.510874383241692]}"
1_1_3258_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3241927865087,30.541417102901757]}"
1_1_3259_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35024392974817,30.507281122105216]}"
1_1_3260_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33587088520227,30.49919628454814]}"
1_1_3261_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3331759393499,30.460568727331]}"
1_1_3262_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38348159526059,30.502789545684617]}"
1_1_3263_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37719338827176,30.503687860968736]}"
1_1_3264_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40863442321594,30.488416501138705]}"
1_1_3265_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33676920048639,30.485721555286347]}"
1_1_3266_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26131071662034,30.621367163188395]}"
1_1_3267_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37809170355588,30.51716259023053]}"
1_1_3268_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52990698657207,30.38600855874908]}"
1_1_3269_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47870301537726,30.415652963125023]}"
1_1_3270_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3376675157705,30.489314816422826]}"
1_1_3271_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2460393567903,30.568366561425343]}"
1_1_3272_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42839735946657,30.541417102901757]}"
1_1_3273_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3008365891216,30.462365357899237]}"
1_1_3274_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29095512099629,30.455178835626285]}"
1_1_3275_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21459832184613,30.628553685461352]}"
1_1_3276_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40414284679535,30.51985753608289]}"
1_1_3277_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.19214043974314,30.576451398982417]}"
1_1_3278_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.25861577076799,30.60609580335836]}"
1_1_3279_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51104236560558,30.379720351760245]}"
1_1_3280_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33856583105462,30.4650603037516]}"
1_1_3281_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52361877958324,30.44260242164861]}"
1_1_3282_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38617654111296,30.49560302341166]}"
1_1_3283_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.21370000656201,30.628553685461352]}"
1_1_3284_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.27388713059801,30.516264274946412]}"
1_1_3285_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4248040983301,30.48302660943399]}"
1_1_3286_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53978845469739,30.43990747579625]}"
1_1_3287_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53619519356091,30.410263071420307]}"
1_1_3288_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41312599963655,30.473145141308674]}"
1_1_3289_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3933630633859,30.490213131706945]}"
1_1_3290_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33676920048639,30.514467644378172]}"
1_1_3291_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31251468781515,30.48122997886575]}"
1_1_3292_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32868436292931,30.468653564888076]}"
1_1_3293_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.39246474810179,30.533332265344683]}"
1_1_3294_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.40953273850006,30.504586176252857]}"
1_1_3295_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3933630633859,30.462365357899237]}"
1_1_3296_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51373731145793,30.439009160512132]}"
1_1_3297_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32868436292931,30.527942373639963]}"
1_1_3298_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49846595162789,30.425534431250338]}"
1_1_3299_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2460393567903,30.56028172386827]}"
1_1_3300_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3879731716812,30.542315418185876]}"
1_1_3301_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.51912720316264,30.42463611596622]}"
1_1_3302_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.26220903190446,30.549501940458832]}"
1_1_3303_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.46253334026312,30.449788943921565]}"
1_1_3304_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4939743752073,30.40756812556795]}"
1_1_3305_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.22537810525556,30.57285813784594]}"
1_1_3306_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3098197419628,30.47853503301339]}"
1_1_3307_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37809170355588,30.466856934319836]}"
1_1_3308_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.34485403804345,30.52165416665113]}"
1_1_3309_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3646169742941,30.47853503301339]}"
1_1_3310_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41043105378418,30.539620472333517]}"
1_1_3311_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.35383719088465,30.457873781478643]}"
1_1_3312_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36192202844173,30.475840087161032]}"
1_1_3313_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52182214901501,30.378822036476123]}"
1_1_3314_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37449844241941,30.471348510740434]}"
1_1_3315_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3556338214529,30.45697546619452]}"
1_1_3316_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.28287028343921,30.475840087161032]}"
1_1_3317_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.5173305725944,30.393195081022036]}"
1_1_3318_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.41043105378418,30.47673840244515]}"
1_1_3319_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.30802311139456,30.531535634776443]}"
1_1_3320_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.47331312367255,30.36714393778257]}"
1_1_3321_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4804996459455,30.447093998069207]}"
1_1_3322_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.43109230531893,30.486619870570465]}"
1_1_3323_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29275175156452,30.53512889591292]}"
1_1_3324_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50026258219613,30.411161386704425]}"
1_1_3325_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20471685372081,30.562078354436505]}"
1_1_3326_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.53889013941327,30.391398450453796]}"
1_1_3327_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52361877958324,30.425534431250338]}"
1_1_3328_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38887148696531,30.488416501138705]}"
1_1_3329_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.52361877958324,30.400381603294992]}"
1_1_3330_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31520963366751,30.467755249603957]}"
1_1_3331_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.50655078918497,30.390500135169678]}"
1_1_3332_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38617654111296,30.492009762275185]}"
1_1_3333_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.3241927865087,30.489314816422826]}"
1_1_3334_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4526518721378,30.419246224261503]}"
1_1_3335_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49577100577554,30.431822638239176]}"
1_1_3336_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2864635445757,30.460568727331]}"
1_1_3337_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.2684972388933,30.63035031602959]}"
1_1_3338_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.4849912223661,30.397686657442634]}"
1_1_3339_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.36821023543057,30.49829796926402]}"
1_1_3340_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.33676920048639,30.5342305806288]}"
1_1_3341_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49936426691201,30.430026007670936]}"
1_1_3342_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49038111407081,30.40936475613619]}"
1_1_3343_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.37899001884,30.47673840244515]}"
1_1_3344_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.31431131838339,30.49829796926402]}"
1_1_3345_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.38078664940824,30.464161988467477]}"
1_1_3346_0,0,1,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.49038111407081,30.3869068740332]}"
1_1_3347_0,0,1,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29544669741688,30.528840688924085]}"
1_1_3348_0,0,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23346294281264,30.581841290687137]}"
1_1_3349_0,0,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.42300746776186,30.503687860968736]}"
